id,context,company_label,linkedin_id,industry,headcount,headcount_real,website,website_domain,headquarter,about,status,expected_job,comments,feedcode_1,empname_1,feedcode_2,empname_2,feedcode_3,empname_3,parent_company_id,owner,logo,edited_by,date_edited,revenue,owner_id,industrycode_updated,date_assigned,assigned_by,industry_v2,parent_linkedin_id,legal_entities,subsidiaries,affiliate_type
141862,"United States","Tarbell Realtors",166255,"Real Estate",1,1303,,,"Santa Ana, California, United States","Tarbell, Realtors closed on June 25, 2019",3,0,"It has been reviewed.
Date: 02/12/2021
No jobsite: http://tarbellcareers.com/offices.html#",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4D0BAQEZhsezJjZVyg/company-logo_100_100/0/1603827864421?e=1674691200&v=beta&t=ugYnwKNCQ3hdxfwHnzZjZNo0EgtFdpCrtyMqLDaszU4,740,1649173573,0,9999,"2022-10-27 00:00:00",1679577794,1070,"Real Estate",0,[],[],
141875,"United States","Fremont Unified School District",1450749,"Education Administration Programs",15,1551,http://www.fremont.k12.ca.us/,fremont.k12.ca.us,"4210 Technology Drive, Fremont, CA 94538, United States","The Fremont Unified School District (FUSD) serves more than 34,000 students and employs 3,000 teachers and staff. Twenty-five district level departments and forty-two schools make FUSD a high performing district. FUSD's school sites are teeming with vibrant libraries, activities and programs to give your child the best possible experience in and out of the classroom. In addition, Fremont, California, is ranked among the nation's very best communities to live, learn, work and raise a family. Find out which school boundary your family resides with the School Locator. Our departments, libraries, programs and athletics make up the pieces that come together to form FUSD. Our mission is to Inspire, Educate, and Challenge our students.",4,0,"[Nov 22, 2020] No jobs listed at the moment",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4D0BAQGi1nSgWRncxw/company-logo_100_100/0/1519860967510?e=1674691200&v=beta&t=GAdZkbOqJsJlBFGkW3XT7oKQd7voCZ9er4xVoE_-G_E,740,1649173484,0,9999,"2022-10-27 00:00:00",1679585636,1070,"Education Administration Programs",0,[],[],
141886,"United States","Orange Unified School District",1238522,"Primary and Secondary Education",1,1344,http://www.orangeusd.org/,orangeusd.org,"Orange, California, United States","The Orange Unified School District educates approximately 28,000 students in the Cities of Orange, Villa Park, Anaheim, Garden Grove, Santa Ana and county areas.  The school district, founded in 1953, encompasses 108 square miles.  The District office is located at 1401 N. Handy Street, Orange, California.",3,0,"[01/17/2022] jobsite not found ",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4D0BAQE9WX0vpnnMLw/company-logo_100_100/0/1519922085688?e=1674691200&v=beta&t=HbQWAY_5Dk8nsxq-HlJOoD-LVOdp0q0GM5nBu5KRCDI,740,1649173573,0,9999,"2022-10-27 00:00:00",1679577794,1070,"Primary and Secondary Education",0,[],[],
141898,"United States","CENTURY 21 Award",162971,"Real Estate",869,883,http://www.century21award.com/,century21award.com,"7676 Hazard Center Drive, Suite #300, 92108, San Diego, California, United States","CENTURY 21 Award claims our success is a direct result of the caliber of our agents. Our company prides itself on providing the tools for those agents to succeed. This forward-thinking, agent-centric philosophy enables us to attract the best in the business.

At CENTURY 21 Award, we’ve been able to grow our company by continually seeking innovations in our industry and adapting to change offered through technology. What we do supports what our agents do: Exceed the expectations of our clients. And we accomplish our goals through ongoing training of all our agents, from the newly licensed to our most experienced.

Our agents quickly discover the increased possibilities when working in a fully supported environment. Here are some of the resources with which we equip our team at CENTURY 21 Award:

Full legal department. Transactions process smoothly when our agents can readily obtain the information they need.
Cutting-edge technology. We keep current with advantages technology offers agents, such as connecting with clients quicker. Becoming a paperless company both increases efficiency, while supporting our concerns for the environment. Forms are completed with greater ease and speed.
Escrow and mortgage. Convenience and reliability saves time.
Marketing. Agents’ time can be better spent servicing their clients when quality fliers, postcards and other materials are generated for them through our expert in-house department.
Social Media. Our staff informs agents of the latest communication techniques.
Relocation department. Another opportunity to meet our customers’ needs.
In addition to our extended services available to our agents, CENTURY 21 Award regularly makes an effort to recognize the solid work from our people and let them know what they do is appreciated. Our top performers are rewarded. Acknowledging superior accomplishments supports our company philosophy: commitment to the success of our agents.",4,0,"https://prnt.sc/20zmkml

[11/29/2021] The jobsite has no jobs ",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQEDusxsPGzSzg/company-logo_100_100/0/1612206297220?e=1675296000&v=beta&t=uZHoY8Q2GbPiYE8RIzJnABU1EDDI4NaoVf52RjMlIhk,740,1649173484,0,9999,"2022-10-28 00:00:00",1679585636,1070,"Real Estate",0,[],[],
141911,"United States","Chula Vista Elementary School District",1359560,"Education Administration Programs",1,1416,http://www.cvesd.org/,cvesd.org,"84 East J Street, Chula Vista, CA 91910, United States","Students in the Chula Vista Elementary School District experience a rigorous 21st Century learning environment that is rooted in effective teaching practices and high-quality instruction. Our mission is to nurture every child's imagination, intellect, and sense of inquiry. Working collaboratively with stakeholders, we tap a collective intelligence rich with the spirit and creativity necessary for students to become difference makers in our community.

CVESD is frequently honored for student academic achievement, and innovative leadership. Located in southern San Diego County, the District's 45 schools serve nearly 30,000 students, primarily in grades PreK-6. CVESD views families as full partners in education, working with us for the benefit of each child. Founded in 1892, the District believes ""Each Child is an Individual of Great Worth.""​",3,0,"https://prnt.sc/26ftg3d
1/19/2022",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQEFIByc0_dfjg/company-logo_100_100/0/1659545342157?e=1674691200&v=beta&t=rhDXvno4wyqUlOD1CVIYE7HGOzA28wtWB6_PLRTLfbE,740,1649173573,0,9999,"2022-10-27 00:00:00",1679577794,1070,"Education Administration Programs",0,[],[],
141925,"United States","Augmentum, Inc.",22932,"Information Technology and Services",524,516,https://www.augmentum.com/,augmentum.com,"951 Mariners Island Blvd, Suite 300, 94404, San Mateo, California, United States","Augmentum creates products, consults, and performs software services for enterprise digital transformation.  Since our founding in 2003, we have co-innovated with our world-class clients to employ human centered strategies and leading edge technologies to produce mission critical, award winning, transformational digital experiences for their customers, employees, and partners.",3,0,"[12/13/2021 No job site found]
",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQF1qeiyqgCneQ/company-logo_100_100/0/1582665100992?e=1675296000&v=beta&t=bvMXyAqe0Gm30P1F2cIO7CN7q1zlHags0lixL-zac7s,740,1649173573,0,9999,"2022-10-28 00:00:00",1679577794,1070,"IT Services and IT Consulting",0,[],[],
141940,"United States","Moreno Valley Unified School District",776887,"Education Administration Programs",2,2007,http://www.mvusd.net/,mvusd.net,"25634 Alessandro Blvd., Moreno Valley,  92553, United States","Moreno Valley Unified School District is a K-12 district located in Riverside County in California.

Dr. Judy D. White - Superintendent

Dr. Judy D. White began her tenure as Superintendent of Schools for Moreno Valley United School District on February 14, 2011.  She has over 34 years of experience in education and embraces a united effort of “Excellence on Purpose.”  Prior to her appointment in Moreno Valley, she served as Deputy Superintendent for San Bernardino City Unified School District.  Dr. White has served as Teacher, Assistant Principal, Principal, Special Education Director, Assistant Superintendent of Educational Services, and Deputy Superintendent of Program Improvement, Curriculum/Instruction and Accountability & Research.  She has also served as an Adjunct Professor at Azusa Pacific University and Aenon Bible College.  Her educational credits include a B.A. in Sociology from Occidental College in Los Angeles, M.A. in Education from California State University San Bernardino, and Doctorate in Educational Leadership from Azusa Pacific University.",4,0,"[01/11/2022] jobsite down ",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQFtngoBgJCdnw/company-logo_100_100/0/1592073244458?e=1674691200&v=beta&t=_-Iewrv1Rowe8qhk_q81c9IPwd4hAFFyUNUV1IRNP2Y,740,1649173484,0,9999,"2022-10-27 00:00:00",1679585636,1070,"Education Administration Programs",0,[],[],
141944,"United States","ChildCare Careers",2299332,"Staffing and Recruiting",911,733,http://www.childcarecareers.net/,childcarecareers.net,"2000 Sierra Point Pkwy, Suite 702, 94005, Brisbane, California, United States","ChildCare Careers (CCC) is the largest staffing firm dedicated to the child care field. CCC provides fully qualified and pre-screened teachers, assistant teachers and site directors to child care centers, preschools, and before & after school programs. CCC substitute teachers are available on-demand, even same day, for short-term assignments, long-term assignments or permanent placements. Teacher staffing is not a side business for us, it is all we do.

Since 1996 CCC has served literally thousands of child care centers ranging from small single location centers to many of the largest national organizations. CCC works with all types of child care organizations, including public & private, non-profit & for-profit, Head Start and Early Head Start programs, school districts, and community organizations.

To learn more visit our website at www.childcarecareers.net or call us at 877-222-6070.",4,0,"[06/12/2021] No jobsite http://www.childcarecareers.net/teacher_overview || https://prnt.sc/2216s16",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4E0BAQEJDylLQD_5xA/company-logo_100_100/0/1519910558973?e=1675296000&v=beta&t=6p7Ji5UzERrXGSHrOux-7jS0Z0MS8kTMAug_IRngqKk,740,1649173484,0,9999,"2022-10-31 00:00:00",1679585636,1070,"Staffing and Recruiting",0,[],[],
141955,"United States","Garden Grove Unified School District",369641,"Education Administration Programs",15,1865,http://www.ggusd.us/,ggusd.us,"10331 Stanford Avenue, Garden Grove, CA 92840, United States","The Garden Grove Unified School District is the third largest among 28 public school districts in Orange County, California. With more than 47,000 K-12 students, it ranks 11th in size of more than 1,000 school districts in California, and is the 96th largest school district of 17,800 in the U.S. The district employs more than 5,000 staff members and operates 70 schools: 47 elementary, 10 intermediate, 7 high schools, 2 continuation schools, 2 adult education centers, and 2 special education schools.",4,0,"29/11/2021
it is necessary to register to see the jobs",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4D0BAQHatQLLKB9tNg/company-logo_100_100/0/1519952439594?e=1674691200&v=beta&t=bCzWfZDwqoPli_eduN3u5vNdYV8FOqWqskrNHJ4IRnM,740,1649173484,0,9999,"2022-10-27 00:00:00",1679585636,1070,"Education Administration Programs",0,[],[],
141968,"United States","Glendale Unified School District",1050003,"Education Administration Programs",1,1346,http://www.gusd.net/,gusd.net,"223 N. Jackson St., Glendale, CA 91206, United States","Glendale Unified School District is comprised of 31 schools serving more than 26,000 students in transitional kindergarten through 12th grade. GUSD provides a well-rounded education to our diverse student population by offering a wide range of innovative educational programs on campuses that are safe and secure.
 
With a vision toward the future and a commitment to excellence, GUSD provides quality teaching, ensuring that all students become responsible citizens who possess the knowledge and skills necessary to succeed in an ever-changing world.",3,0,"no jobsite found
1/19/2022",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQFgPKkVBWsPVQ/company-logo_100_100/0/1527022295184?e=1674691200&v=beta&t=Ry56fE1C0hfVx25GbUmbCkkKr2t5Imbzvk8p-t1eLtc,740,1649173573,0,9999,"2022-10-27 00:00:00",1679577794,1070,"Education Administration Programs",0,[],[],
141992,"United States",Enshored,3685434,"Outsourcing and Offshoring Consulting",15,1481,http://www.enshored.com/,enshored.com,"3505 Long Beach Blvd, Suite 1C, Long Beach, California 90807, United States","Enshored powers the growth of ​​disruptive startups by delivering​ ​tailored outsourcing solutions. 

Our data-driven solutions power the world’s fastest scaling innovators. We guide start-ups expertly from reactive​ ​service development to planned business expansion.

Our 1500+ strong team supports the rapid scaling of unicorns of today and tomorrow. We design, resource, and drive Digital Customer Experience, Back Office, Sales & Marketing, and Content Moderation for clients from a range of industries, including TravelTech, HealthTech, E-Commerce and SaaS.

We have been named one of the fastest-growing US companies by Inc. 5000 for three consecutive years. 

Founded in 2014 by Ian Jackson and Jeff Bauer, Enshored operates globally and is headquartered in Long Beach, CA.",3,0,"https://talent.com/private/tools/content/scraper/spiderCodeTool.php?scanid=224713
jobsite down
",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQEpTiMitTE6Fw/company-logo_100_100/0/1621228218827?e=1675296000&v=beta&t=0narJ3mKeZJ_QQwB_8whZeaWfCT8BuFzlN7ZZsBAVcM,719,1661362697,0,9999,"2022-10-28 00:00:00",1679577794,1070,"Outsourcing and Offshoring Consulting",0,"[""lisboa"",""long beach"",""cebu"",""metro manila""]",[],
141993,"United States","Poway Unified School District",165520,"Primary and Secondary Education",25,2479,http://www.powayusd.com/,powayusd.com,"15251 Avenue of Science, San Diego, California 92128, United States","Welcome to the Poway Unified School District! We are a national leader in K-12 public education. The Poway Unified School District is located in northern San Diego County, California. PUSD operates 25 elementary schools (K-5), one elementary & middle school combination (TK-8th), six middle schools (6-8), one continuation high school, five comprehensive high schools (9-12), and one adult school. 26 schools are located in the city of San Diego; 12 schools in the city of Poway. The District serves over 36,000 students, and is the third largest school district in the county.",4,0,"[08/11/2022]
status changed to no jobs as there are no jobs available yet https://prnt.sc/om8m0SZjk07A

[11/24/2021] CL New | [Company List ID:141993] | The wensite is not responding",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQEQ_9ZjDN2WIw/company-logo_100_100/0/1614184097273?e=1674691200&v=beta&t=5W6C9AACbjRbHKwZNXXW0bk0O5JHG1d0KylU1OVyy1M,1082,1660228705,0,9999,"2022-10-27 00:00:00",1679585636,1070,"Primary and Secondary Education",0,[],[],
142507,"United States","Mead School District",1616895,"Education Management",701,681,http://www.mead354.org/,mead354.org,"2323 E Farwell Rd, 99021, Mead, Washington, United States","In everything the Mead School District does, we have a passion to position our students for success now and in the future. We do this through a commitment to providing each student with an outstanding education, building and maintaining safe schools and partnering with our community. Mead School District is a public school system serving the North Spokane community for over 100 years.",3,0,,,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQFdrGDRpcSowg/company-logo_100_100/0/1617053193733?e=1675296000&v=beta&t=5CG9lUTvhZEashfwwp2kS6roVdUtoOOBP5GcfElCpyQ,740,1649173573,0,9999,"2022-10-28 00:00:00",1679577794,1070,"Education Administration Programs",0,[],[],
142511,"United States","Vancouver Public Schools",18883978,"Primary/Secondary Education",792,671,http://vansd.org/,vansd.org,"2901 Falk Rd, 98661, Vancouver, Washington, United States","As one of the first schools in the Northwest, throughout the years we’ve inspired, challenged, urged, supported and charged into unexplored territory. In concert with an informed, engaged community, we’ve developed plans that have produced incredible results. We continue to look ahead.

Vancouver Public Schools is located in a thriving small city in Southwest Washington. We’re just across the beautiful Columbia River from Portland, Oregon.

We have 21 elementary schools, six middle schools, five high schools, an arts school, a STEM school and three additional programs.

Our diverse students have many opportunities to explore their interests; think critically; and prepare for college, careers and life.

More than 3,300 dedicated professionals make up the VPS team. In a variety of ways, we all work together to help students be successful.

Vancouver School District is an equal opportunity district in education programs, activities, services, and employment: https://vansd.org/nondiscrimination.

See all job openings at https://vansd.tedk12.com/hire/index.aspx.

https://vansd.org/social-media-policy",4,0,"
[12/14/2021] CL New | [Company List ID:142511] | application by email",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQGi0HYQEZHFIw/company-logo_100_100/0/1541015765068?e=1675296000&v=beta&t=nDOLvdjOiU0W4eDWrFOy-F0pTJjc6guflTWf3IJO78E,740,1649173484,0,9999,"2022-10-31 00:00:00",1679585636,1070,"Primary and Secondary Education",0,[],[],
142522,"United States","Richland School District 400",810110,"Education Management",674,625,http://www.rsd.edu/,rsd.edu,"615 Snow Ave, 99352, Richland, Washington, United States","Richland School District is dedicated to helping each of its students go on to lead fulfilling and successful lives. We are a growing school district that has strong community support for education, ensuring we can offer more than a basic education to students. That means plenty of opportunities for those wanting to make a mark in the classroom.

We are always looking for inspired, dynamic and innovative educators and other staff to join our team. We value professional development for our staff members and we offer some of the best salaries and benefits in the region. Join us and become part of a district that seeks to be the best in Washington state. #RSDawesome",3,0,,,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4D0BAQEwrmw0c5qSwA/company-logo_100_100/0/1547070609936?e=1675296000&v=beta&t=cySWc8Uoovx4o5HQCoKUfeox-ccWMF_R3JPnyr-KRTA,740,1649173573,0,9999,"2022-10-28 00:00:00",1679577794,1070,"Education Administration Programs",0,[],[],
142527,"United States","Monongalia County Schools",918365,"Education Management",853,797,http://monongalia.ss8.sharpschool.com/,monongalia.ss8.sharpschool.com,"13 South High, 26501, Morgantown, West Virginia, United States","Located in North Central West Virginia, Monongalia County borders Pennsylvania and is 70 miles south of Pittsburgh.

The Vision of Monongalia County Schools is to provide the community with an exemplary educational environment that promotes individual development, intellectual growth, and responsible citizenship.  

Both Offspring and Expansion Management magazines have ranked the Monongalia County School System as one of the top public school systems in the nation.",3,0,"[01/28/2022]The site is down https://prnt.sc/26m4zg1",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4E0BAQEFLWxynd0adg/company-logo_100_100/0/1519899458799?e=1675296000&v=beta&t=AXf_N6CZOoaSx9iF7BLLUoqYtLMV6YZSBKeJAO-9jm4,740,1649173573,0,9999,"2022-10-28 00:00:00",1679577794,1070,"Education Administration Programs",0,[],[],
142574,"United States","Madigan Army Medical Center",5987317,"Hospital & Health Care",1,1245,https://madigan.tricare.mil/,madigan.tricare.mil,"9040 Jackson Avenue, 98431-1100, Tacoma, Washington, United States","Located on Joint Base Lewis-McChord, Madigan Army Medical Center comprises a network of Army medical facilities located in Washington and California that serve more than 100,000 active duty service members, their families and retirees. Since its opening in 1944 as a temporary hospital for war wounded, Madigan has grown into a tertiary care medical center providing a wide array of medical services, such as general medical and surgical care, patient-centered adult and pediatric primary care, a 24-hour emergency room, specialty clinics, behavioral health and wellness services. Madigan is proud to be a part of a dominant power projection platform as a provider of safe, quality care; an unparalleled education facility; a state-of-the-art research platform; a leader in readiness & deployment medicine, and an engaged community partner since 1944.

As the U.S. Army’s second largest medical treatment facility and a state-of-the-art and technologically advanced medical center, Madigan is one of only two designated Level II trauma centers in Army Medicine and one of four in the state of Washington. Madigan participates in a unique partnership created in the late 1990s with St. Joseph Medical Center and Tacoma General Hospital called the Tacoma Trauma Trust to provide care to non-beneficiary trauma victims beyond the gates of Joint Base Lewis-McChord.

Madigan maintains approximately 220 beds for inpatient care, and can expand to accommodate more than 300 inpatients during periods of urgent need including emergencies. Outpatients are seen at the hospital's medical mall complex handling nearly one million visits annually. Madigan performs more than 45 surgeries, fills nearly 4,000 prescriptions, and delivers eight babies daily.

In keeping with its reputation as an unparalleled teaching facility and modern research platform, Madigan also offers outstanding Graduate Medical and Nursing Education Programs. In fact physician, nurse and medic students enrolled in Madigan’s Graduate Medical Education programs consistently score in the 90th percentile on state and national examinations. Additionally, Madigan’s Andersen Simulation Center, which helps train thousands of doctors, nurses and medics each year, holds the distinction of being the first educational institution in the Department of Defense accredited by the American College of Surgeons.

Madigan also performs research across the entire spectrum of clinical trials, from phase I to phase IV, allowing critical safety and efficacy data to be collected for health interventions.

Madigan falls under Regional Health Command - Pacific, which is one of four regional health commands operated by the U.S. Army Medical Command.

Madigan Facilities:

    Madigan Army Medical Center
    JBLM Soldier-Centered Medical Home
    McChord Family Medicine Clinic
    Okubo Family Medical Center
    Puyallup Community Medical Home
    South Sound Community Medical Home
    Winder Family Medicine Clinic
    Madigan Annex
    Sierra U.S. Army Depot Health Clinic, Calif.
    Yakima Training Center Medical Clinic
    Troop Battalion
    Warrior Transition Battalion, Task Force Phoenix

Madigan is proud of its achievements in delivering health care to its patients and for recognition as one of most wired hospitals by The Most Wired Survey and for its environmentally friendly practices as recognized by Practice Greenhealth.",3,0,"the jobsite redirects to the company ""usajobs"" https://talent.com/private/tools/jobs/pageCompanyView.php?id=40956",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQGqSxOyU5ioIA/company-logo_100_100/0/1549408152583?e=1674691200&v=beta&t=8-IaQd2VZhjn5l6vnboq-JlVirvvbwQ6Kr6zV3Smlk8,740,1649173573,0,9999,"2022-10-27 00:00:00",1679577794,1070,"Hospitals and Health Care",0,[],[],
142586,"United States",vCustomer,8689,Outsourcing/Offshoring,753,758,http://www.vcustomer.com/,vcustomer.com,"5400 Carillon Point, 98033, Kirkland, Washington, United States","vCustomer has a 10+ year history of delivering innovative solutions and services to consumer focused companies globally. vCustomer's expertise lies in the areas of Sales and Marketing Outreach, Customer Support and Technical helpdesk. 

vCustomer partners with its clients to create custom solutions that cover all communications channels to create an integrated approach to customer outreach. vCustomer uses a consultative approach to implement the most cost effective solution by leveraging its knowledge driven and highly automated Customer Interaction Platform.  This scalable cloud based solution combines traditional live voice support with the latest social media enabled web and mobile technology.

vCustomer deploys its 4000+ global workforce from its managed centers and via work-at-home capabilities from multiple locations worldwide. Our employees, who have consistently voted vCustomer as one of the world’s highest rated companies in employee satisfaction, deliver 24x7 services for our 75 global clients including 20 Fortune 500 brands and 10 compelling technology startups.",3,0,"[17/12/2021 It has no jobsite and no information can be found on Google, indeed, etc.]",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQGh-Mso9aq-RA/company-logo_100_100/0/1519856576075?e=1675296000&v=beta&t=46Sq4vtFTXv8T_h_pawec5rbqfut4wBm-u076uQfGDg,740,1649173573,0,9999,"2022-10-28 00:00:00",1679577794,1070,"Outsourcing and Offshoring Consulting",0,[],[],
142590,"United States","Coldwell Banker Bain",10877,"Real Estate",15,1634,http://www.coldwellbankerbain.com/,coldwellbankerbain.com,"12721 Bel Red Road, 98005, Bellevue, Washington, United States","During this challenging time, our offices are operating to provide virtual assistance to ensure the safety and health of everyone. Our staff and agents are equipped to provide service to all.

___

Coldwell Banker Bain has been helping people buy and sell their most important investments in the Pacific Northwest since 1972. We understand that real estate is more than just a business transaction. It’s an essential part of building a safe, happy, and prosperous life.

We’ve learned that contemporary tools help make buying and selling a home more enjoyable and successful. But it’s our large network of real estate professionals that really makes the difference. Our brokers bring years of experience in home preparation, price setting, inspection guidance, and contract negotiations.

We put our knowledge on your side with transactional expertise and market insights our customers have come to expect.",3,0,"jobs in 225383
[08/01/2022] jobsite not found ",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQFbbsfjGOTFEA/company-logo_100_100/0/1646237296621?e=1674691200&v=beta&t=gzrVlPo8Ewz-G98SS9lz8dj-jvU_gH5mpHHjMDDpIhk,1248,1659365801,0,9999,"2022-10-27 00:00:00",1679577794,1070,"Real Estate",2035,[],[],
142593,"United States","Kanawha County Board of Education",1239061,"Education Management",2,2005,http://kcs.kana.k12.wv.us/kcs09/,kcs.kana.k12.wv.us,"200 Elizabeth St, 25311, Charleston, West Virginia, United States","I am the Specialist for Special Education services for Riverside High School and Cedar Grove Middle School. I assist educators provide services to students with IEPs as well as act as county representative at meetings with parents of students with exceptionalities.",4,0,"[11/24/2021 The job site does not load, not even via VPN, 
https://prnt.sc/20tm2g5]",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4D0BAQFXpBhUMudZ8w/company-logo_100_100/0/1519912618829?e=1674691200&v=beta&t=SdoKjD_biDGY-_9Kc7SMwKP_lq0edZsMSOQDLY1-t3k,740,1649173484,0,9999,"2022-10-27 00:00:00",1679585636,1070,"Education Administration Programs",0,[],[],
142600,"United States","Edmonds School District",163570,"Education Management",15,1813,http://www.edmonds.wednet.edu/,edmonds.wednet.edu,"20420 68th Ave W, 98036, Lynnwood, Washington, United States","Our District is a great place to live and serve. We have a team of 3,500+ staff committed to providing a diverse, inclusive culture for over 20,000 students.",3,0,"[12/13/2021 The site does not load work site nor does it load. 
https://prnt.sc/22tr5x9]",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQGqnmLSi5FnEw/company-logo_100_100/0/1661181113404?e=1674691200&v=beta&t=9UaGvuV_u6rlhJu2mokfX-GGanblpiFVjaPf1QpNuWk,740,1649173573,0,9999,"2022-10-27 00:00:00",1679577794,1070,"Education Administration Programs",0,[],[],
142601,"United States","Ticor Title",166445,"Real Estate",977,996,http://myticor.com/,myticor.com,"1505 Westlake Ave N, Suite 150, 98109, Seattle, Washington, United States","For more than a century, Ticor Title has been a premier leader in the title insurance industry. Providing our customers with an unmatched combination of professional expertise, exemplary customer service and rock-solid security is the foundation of our business.

Ticor is a proud member of the Fidelity National Financial, Inc. (NYSE: FNF) family of title companies, which collectively represent the largest title insurance and escrow services company in the U.S.

In addition to Ticor’s extensive direct and agency operations, as well as underwriting and title plant operations, Ticor is a pioneer in automation software, which reduces paperflow and significantly improves the efficiency of document imaging and electronic recording at county recorder offices.

From the simplest to the most complex residential or commercial real estate transactions, let Ticor Title show you why customers continually turn to us for the reliability, responsiveness and security they need.",4,0,"[11/26/2021 no jobs]",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQH09jr1WcbqmQ/company-logo_100_100/0/1519897163329?e=1675296000&v=beta&t=_oeM7c-eG5UfHzhEM_JzSgkihTFmm6qeH-wiUHyD84A,740,1649173484,0,9999,"2022-10-28 00:00:00",1679585636,1070,"Real Estate",0,[],[],
142609,"United States","Washington River Protection Solutions (WRPS)",4000994,"Environmental Services",1,947,http://wrpstoc.com/,wrpstoc.com,"P.O. Box 850, 99352, Richland, Washington, United States","By commenting on WRPS social media pages, you agree to adhere to our social media policy, which can be found here: https://wrpstoc.com/wp-content/uploads/2021/04/WRPS_SocialMedia_Comments_Policy-04142021.pdf

Washington River Protection Solutions (WRPS) is reducing the environmental risk posed by 56 million gallons of radioactive and chemical waste stored in 177 underground tanks near the center of the 586-square-mile Hanford Site. The company’s focus is transferring waste from aging single-shell tanks into newer double-shell tanks where it will be stored until it is prepared for disposal. WRPS’ commitment includes doing the job safely with a strong focus on innovation, employee involvement and environmental protection.

WRPS is a limited liability corporation (LLC) owned by AECOM and Atkins, with AREVA as its primary subcontractor. This partnership brings decades of experience to the job, which is considered one of the most complex cleanup projects in the nation.

WRPS is committed to supporting programs and projects that advance educational and economic development opportunities in the region as well as those that enhance the quality of life. The future of the Tri-Cities area is bright, and WRPS is excited to be involved and help it grow to realize its full potential.",3,0,"[01/12/2021] No jobsite || https://prnt.sc/21ac2m2",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQGuNavtYwu0Xg/company-logo_100_100/0/1631639931238?e=1675296000&v=beta&t=mTyY6J1FGnKfDNxc4C6XMxtYfHxzLeN1vWIno0ezH4o,740,1649173573,0,9999,"2022-10-28 00:00:00",1679577794,1070,"Environmental Services",0,[],[],
142610,"United States","Cabell Huntington Hospital",67684,"Hospital & Health Care",1,1120,http://www.cabellhuntington.org/,cabellhuntington.org,"1340 Hal Greer Blvd, 25701, Huntington, West Virginia, United States","Cabell Huntington Hospital is a not-for-profit, regional referral center located in Huntington, West Virginia. We care for patients from more than 29 counties throughout West Virginia, eastern Kentucky and southern Ohio. Opened in 1956, we are also a teaching hospital affiliated with the Marshall University Schools of Medicine, Pharmacy and Nursing. We are the hospital of choice to over 50,000 residents in our city and more than 360,000 regionally.   The Huntington region boasts a nationally recognized university and offers Division 1 athletics, along with a thriving business community and downtown. The community also affords a comfortable lifestyle, a low cost of living, state-of-the-art health care, modern educational facilities and unrivaled natural beauty.",3,0,"[01/03/2022]
The company is owned by Mountain Health Network, Inc. which is not on the CL list.
|--------|
",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4E0BAQHDrbUd0OEDHA/company-logo_100_100/0/1519884904689?e=1675296000&v=beta&t=ma9QPRdJGfZIjuQ9lOSyMQJMSh9qojYICJeiM11TfW4,740,1649173573,0,9999,"2022-10-29 00:00:00",1679577794,1070,"Hospitals and Health Care",0,[],[],
